date,ticker,open,high,low,close,volume,src,highest,lowest,middle,atr,atr_prev,epsilon,upper_band,lower_band,trend_state,signal
2025-01-23 07:00:00,HPG,21.43,21.88,21.38,21.79,15792000,21.79,,,,0.3220000000000006,0.28800000000000026,0.14400000000000013,,,,HOLD
2025-01-24 07:00:00,HPG,21.79,21.79,21.63,21.71,10401300,21.71,,,,0.28800000000000026,0.3220000000000006,0.1610000000000003,,,,HOLD
2025-02-03 07:00:00,HPG,21.67,21.75,21.47,21.59,16971700,21.59,,,,0.2940000000000005,0.28800000000000026,0.14400000000000013,,,,HOLD
2025-02-04 07:00:00,HPG,21.67,22.08,21.63,21.96,17358200,21.96,,,,0.3280000000000001,0.2940000000000005,0.14700000000000024,,,,HOLD
2025-02-05 07:00:00,HPG,21.96,22.08,21.88,21.92,14466500,21.92,22.08,20.89,21.485,0.3259999999999998,0.3280000000000001,0.16400000000000006,21.649,21.320999999999998,B,BUY
2025-02-06 07:00:00,HPG,21.92,22.04,21.88,21.92,13535000,21.92,21.96,20.89,21.425,0.25799999999999984,0.3259999999999998,0.1629999999999999,21.588,21.262,B,HOLD
2025-02-07 07:00:00,HPG,21.92,21.92,21.75,21.79,12547400,21.79,21.96,20.89,21.425,0.2600000000000001,0.25799999999999984,0.12899999999999992,21.554000000000002,21.296,B,HOLD
2025-02-10 07:00:00,HPG,21.67,21.67,20.77,20.77,61096500,20.77,21.96,20.77,21.365000000000002,0.4079999999999998,0.2600000000000001,0.13000000000000006,21.495,21.235000000000003,S,SELL
2025-02-11 07:00:00,HPG,20.81,21.34,20.81,21.34,28896000,21.34,21.96,20.77,21.365000000000002,0.4240000000000002,0.4079999999999998,0.2039999999999999,21.569000000000003,21.161,S,HOLD
2025-02-12 07:00:00,HPG,21.43,21.43,21.14,21.14,13651300,21.14,21.96,20.77,21.365000000000002,0.44200000000000017,0.4240000000000002,0.2120000000000001,21.577,21.153000000000002,S,HOLD
2025-02-13 07:00:00,HPG,21.22,21.26,21.14,21.18,9499100,21.18,21.96,20.77,21.365000000000002,0.43400000000000033,0.44200000000000017,0.22100000000000009,21.586000000000002,21.144000000000002,S,HOLD
2025-02-14 07:00:00,HPG,21.34,21.51,21.26,21.34,18580600,21.34,21.96,20.77,21.365000000000002,0.46600000000000036,0.43400000000000033,0.21700000000000016,21.582,21.148000000000003,S,HOLD
2025-02-17 07:00:00,HPG,21.38,21.47,21.3,21.38,14369400,21.38,21.96,20.77,21.365000000000002,0.2960000000000001,0.46600000000000036,0.23300000000000018,21.598000000000003,21.132,S,HOLD
2025-02-18 07:00:00,HPG,21.55,21.75,21.51,21.71,24939500,21.71,21.96,20.77,21.365000000000002,0.2560000000000002,0.2960000000000001,0.14800000000000005,21.513,21.217000000000002,B,BUY
2025-02-19 07:00:00,HPG,21.75,21.75,21.59,21.67,13653000,21.67,21.96,20.77,21.365000000000002,0.23000000000000043,0.2560000000000002,0.1280000000000001,21.493000000000002,21.237000000000002,B,HOLD
2025-02-20 07:00:00,HPG,21.71,21.75,21.67,21.71,11910400,21.71,21.96,20.77,21.365000000000002,0.2219999999999999,0.23000000000000043,0.11500000000000021,21.480000000000004,21.25,B,HOLD
2025-02-21 07:00:00,HPG,21.71,21.75,21.59,21.63,11063800,21.63,21.96,20.77,21.365000000000002,0.18799999999999956,0.2219999999999999,0.11099999999999995,21.476000000000003,21.254,B,HOLD
2025-02-24 07:00:00,HPG,23.14,23.14,22.53,22.65,73891100,22.65,22.65,20.77,21.71,0.45600000000000024,0.18799999999999956,0.09399999999999978,21.804000000000002,21.616,B,HOLD
2025-02-25 07:00:00,HPG,22.57,22.65,22.24,22.49,31575300,22.49,22.65,20.77,21.71,0.4640000000000001,0.45600000000000024,0.22800000000000012,21.938000000000002,21.482,B,HOLD
2025-02-26 07:00:00,HPG,22.57,22.86,22.53,22.69,31819600,22.69,22.69,20.77,21.73,0.5060000000000002,0.4640000000000001,0.23200000000000004,21.962,21.498,B,HOLD
2025-02-27 07:00:00,HPG,22.73,23.27,22.57,23.27,51120800,23.27,23.27,20.77,22.02,0.6300000000000004,0.5060000000000002,0.2530000000000001,22.273,21.767,B,HOLD
2025-02-28 07:00:00,HPG,23.22,23.22,22.86,22.9,24214400,22.9,23.27,20.77,22.02,0.6800000000000004,0.6300000000000004,0.3150000000000002,22.335,21.705,B,HOLD
